"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2060,22.2943,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2065,22.2285,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2070,22.0968,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2075,21.9055,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2080,21.6603,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2085,21.3914,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2090,21.1046,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2095,20.8012,"1. Agroforestry default"
"Pcal/yr","Reference","Argentina","FoodDemand","FoodDemand","FoodDemand_Staples",2100,20.4845,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,10.4373,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,13.658,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,15.98,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,19.9599,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,22.609,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,24.5576,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,26.5649,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,28.478,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,30.3091,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,32.1336,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,33.9672,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,35.7582,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,37.447,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,39.0923,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,40.5943,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,41.9367,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,43.0952,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,44.056,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,44.7974,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,45.2999,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,45.5496,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,45.5678,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",1975,5.81307,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",1990,6.77565,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2005,8.80556,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2010,8.82462,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2015,10.129,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2020,10.8364,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2025,11.5284,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2030,12.1807,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2035,12.8,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2040,13.4022,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2045,13.9912,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2050,14.5622,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2055,15.1023,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2060,15.6006,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2065,16.0205,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2070,16.3668,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2075,16.643,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2080,16.8435,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2085,16.9634,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2090,16.9926,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2095,16.9249,"1. Agroforestry default"
"Pcal/yr","Reference","Australia_NZ","FoodDemand","FoodDemand","FoodDemand_Staples",2100,16.7723,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,36.8167,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,65.5723,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,105.086,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,131.092,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,151.882,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,159.147,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,168.23,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,177.603,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,185.456,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,192.302,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,198.012,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,202.431,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,205.507,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,207.549,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,208.453,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,208.378,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,207.482,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,205.789,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,203.449,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,200.671,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,197.597,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,194.293,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",1975,50.9861,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",1990,68.5027,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2005,89.6834,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2010,87.81,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2015,85.7922,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2020,88.9915,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2025,91.1535,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2030,92.6315,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2035,93.6911,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2040,94.2847,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2045,94.4299,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2050,94.0706,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2055,93.1647,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2060,91.8608,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2065,90.2104,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2070,88.2588,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2075,86.0322,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2080,83.6315,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2085,81.1216,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2090,78.5787,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2095,76.0482,"1. Agroforestry default"
"Pcal/yr","Reference","Brazil","FoodDemand","FoodDemand","FoodDemand_Staples",2100,73.5525,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,16.3277,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,20.6267,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,25.1027,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,24.8584,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,26.7666,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,28.4434,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,30.1228,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,31.8311,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,33.4903,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,35.1363,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,36.7614,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,38.3589,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,39.8577,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,41.3534,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,42.771,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,44.0875,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,45.2668,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,46.2775,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,47.0821,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,47.6755,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,48.0155,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,48.1046,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",1975,8.43069,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",1990,10.1678,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2005,15.4598,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2010,15.3115,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2015,14.237,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2020,14.9702,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2025,15.6926,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2030,16.3523,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2035,16.9544,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2040,17.5313,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2045,18.1028,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2050,18.6725,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2055,19.2235,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2060,19.7505,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2065,20.204,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2070,20.5877,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2075,20.9024,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2080,21.1356,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2085,21.2762,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2090,21.3216,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2095,21.2496,"1. Agroforestry default"
"Pcal/yr","Reference","Canada","FoodDemand","FoodDemand","FoodDemand_Staples",2100,21.0646,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,12.2096,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,17.6149,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,27.7527,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,36.8303,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,43.9758,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,47.9606,"1. Agroforestry default"
"Pcal/yr","Reference","Central America and Caribbean","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,52.3437,"1. Agroforestry default"
